HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ref_exp_1,Input.image_url_1,Input.line_no_1,Answer.better,Answer.id_1,Answer.line_no_1,Answer.understand,Approve,Reject
3W1K7D6QSBH7FLLP2IFT1ZDW3L8ZB6,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3CP1TO84PT1H6EYY23K4ZMZGPZA52D,A2541C8MY0BYV3,Approved,Mon Oct 19 17:25:34 PDT 2015,Mon Oct 19 17:25:46 PDT 2015,Tue Oct 20 01:25:46 PDT 2015,2015-10-20 08:28:16 UTC,,,12,100% (102/102),100% (102/102),100% (102/102),pick up the orange cube behind and to the left of the black bottle,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,594,yes,object_4,594,yes,X,
3W1K7D6QSBH7FLLP2IFT1ZDW3L8ZB6,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3ITXP059PWJIICUHLK34REVP5U2JSE,A177EXELDLWTWV,Approved,Mon Oct 19 17:15:34 PDT 2015,Mon Oct 19 17:15:47 PDT 2015,Tue Oct 20 01:15:47 PDT 2015,2015-10-20 08:18:13 UTC,,,13,100% (48/48),100% (48/48),100% (48/48),pick up the orange cube behind and to the left of the black bottle,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,594,no,object_4,594,yes,X,
3W31J70BASWV0VE9GH8EP4V1HXVCK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3PDJHANYK5GH481UQ7XGEWJIAD3H6N,AIUKV0KVALMY6,Approved,Mon Oct 19 17:35:13 PDT 2015,Mon Oct 19 17:35:24 PDT 2015,Tue Oct 20 01:35:24 PDT 2015,2015-10-20 08:38:14 UTC,,,11,100% (102/102),100% (101/101),100% (101/101),The orange block between the toy plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,588,no,object_3,588,yes,X,
3W31J70BASWV0VE9GH8EP4V1HXVCK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3QY7M81QH7MRAYG7F255X2Z6X5RK7T,AJPQEZBVJXVE9,Approved,Mon Oct 19 17:35:41 PDT 2015,Mon Oct 19 17:36:54 PDT 2015,Tue Oct 20 01:36:54 PDT 2015,2015-10-20 08:38:18 UTC,,,73,100% (43/43),100% (43/43),100% (43/43),The orange block between the toy plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,588,no,object_3,588,yes,X,
3W31J70BASWV0VE9GH8EP4V1HXVCK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3T3IWE1XG6N0JZB95AS3YK3XL8AQT3,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:31:00 PDT 2015,Mon Oct 19 17:31:06 PDT 2015,Tue Oct 20 01:31:06 PDT 2015,2015-10-20 08:33:16 UTC,,,6,100% (155/155),100% (135/135),100% (135/135),The orange block between the toy plane and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,588,no,object_3,588,yes,X,
3W31J70BASWV0VE9GH8EP4V1HXVKCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,30JNVC0OR9KAEQKE5GBEK109AEDQHR,A2541C8MY0BYV3,Approved,Mon Oct 19 17:11:08 PDT 2015,Mon Oct 19 17:11:30 PDT 2015,Tue Oct 20 01:11:30 PDT 2015,2015-10-20 08:13:15 UTC,,,22,100% (102/102),100% (102/102),100% (102/102),please get me the orange cube  between the mugs,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,263,yes,object_3,263,no,X,
3W31J70BASWV0VE9GH8EP4V1HXVKCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3AAJC4I4FGSFJOGVGCXCN7SSS94JZL,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:34:47 PDT 2015,Mon Oct 19 17:34:54 PDT 2015,Tue Oct 20 01:34:54 PDT 2015,2015-10-20 08:38:13 UTC,,,7,100% (155/155),100% (135/135),100% (135/135),please get me the orange cube  between the mugs,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,263,yes,object_3,263,yes,X,
3W31J70BASWV0VE9GH8EP4V1HXVKCC,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3HMIGG0U4L6QUHA7TMY2KAAC645Y8O,AJPQEZBVJXVE9,Approved,Mon Oct 19 17:32:35 PDT 2015,Mon Oct 19 17:32:44 PDT 2015,Tue Oct 20 01:32:44 PDT 2015,2015-10-20 08:33:20 UTC,,,9,100% (43/43),100% (43/43),100% (43/43),please get me the orange cube  between the mugs,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,263,no,object_3,263,yes,X,
3W5PY7V3UP7DSE9WUOQRLGN75WCYJY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,386CSBG1OZMUH10X9XKANABJ10YQ6R,A333STM8M95GJX,Approved,Mon Oct 19 17:30:44 PDT 2015,Mon Oct 19 17:31:09 PDT 2015,Tue Oct 20 01:31:09 PDT 2015,2015-10-20 08:33:16 UTC,,,25,100% (39/39),100% (39/39),100% (39/39),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,384,no,object_6,384,yes,X,
3W5PY7V3UP7DSE9WUOQRLGN75WCYJY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3M0BCWMB8VW57ADEHX0OQFFX32PWBL,A3CQDCNYJAX2X3,Approved,Mon Oct 19 17:13:10 PDT 2015,Mon Oct 19 17:13:21 PDT 2015,Tue Oct 20 01:13:21 PDT 2015,2015-10-20 08:18:09 UTC,,,11,100% (9/9),100% (9/9),100% (9/9),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,384,no,object_6,384,yes,X,
3W5PY7V3UP7DSE9WUOQRLGN75WCYJY,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3RKNTXVS3MYOFYP21DU90CC01R64AD,A2541C8MY0BYV3,Approved,Mon Oct 19 17:13:57 PDT 2015,Mon Oct 19 17:14:05 PDT 2015,Tue Oct 20 01:14:05 PDT 2015,2015-10-20 08:18:10 UTC,,,8,100% (102/102),100% (102/102),100% (102/102),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,384,no,object_6,384,yes,X,
3W9XHF7WGKVCMCGK2334EEV55JVTK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:38 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:38 PDT 2015,,,3570Y55XZPJ5NWGPCKAQCNRAUNIYG4,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:33:18 PDT 2015,Mon Oct 19 17:35:35 PDT 2015,Tue Oct 20 01:35:35 PDT 2015,2015-10-20 08:38:15 UTC,,,137,100% (79/79),100% (79/79),100% (79/79),please get me the orange cube  closest to you,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,76,no,object_3,76,yes,X,
3W9XHF7WGKVCMCGK2334EEV55JVTK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:38 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:38 PDT 2015,,,3GS6S824SQX78J2BKN5XHAFRKR5NW3,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:28:10 PDT 2015,Mon Oct 19 17:29:04 PDT 2015,Tue Oct 20 01:29:04 PDT 2015,2015-10-20 08:33:11 UTC,,,54,100% (155/155),100% (135/135),100% (135/135),please get me the orange cube  closest to you,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,76,yes,object_3,76,yes,X,
3W9XHF7WGKVCMCGK2334EEV55JVTK4,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:38 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:38 PDT 2015,,,3NOKK93PR189XD376O885HEIZVXEEN,A177EXELDLWTWV,Approved,Mon Oct 19 17:14:41 PDT 2015,Mon Oct 19 17:14:49 PDT 2015,Tue Oct 20 01:14:49 PDT 2015,2015-10-20 08:18:12 UTC,,,8,100% (48/48),100% (48/48),100% (48/48),please get me the orange cube  closest to you,https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,76,no,object_3,76,yes,X,
3WGCNLZJKF83ZMY183X74VHKTR8D13,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:48 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:48 PDT 2015,,,3137ONMDKG57HRZYCJYW5KZUCBCEG4,A1TTA3N401CZTS,Approved,Mon Oct 19 17:15:02 PDT 2015,Mon Oct 19 17:15:15 PDT 2015,Tue Oct 20 01:15:15 PDT 2015,2015-10-20 08:18:12 UTC,,,13,100% (13/13),100% (12/12),100% (12/12),I want the cube on the left side between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,286,no,object_6,286,yes,X,
3WGCNLZJKF83ZMY183X74VHKTR8D13,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:48 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:48 PDT 2015,,,3R0T90IZ1SCSKTFKGSS1FWZRRZ1GCF,A2ZRJMJTE6ID97,Approved,Mon Oct 19 17:30:30 PDT 2015,Mon Oct 19 17:31:19 PDT 2015,Tue Oct 20 01:31:19 PDT 2015,2015-10-20 08:33:16 UTC,,,49,100% (24/24),100% (24/24),100% (24/24),I want the cube on the left side between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,286,no,object_6,286,yes,X,
3WGCNLZJKF83ZMY183X74VHKTR8D13,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:48 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:48 PDT 2015,,,3U0SRXB7CD520NLPLTVRUB7ASCONRY,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:11:15 PDT 2015,Mon Oct 19 17:11:30 PDT 2015,Tue Oct 20 01:11:30 PDT 2015,2015-10-20 08:13:15 UTC,,,15,100% (143/143),100% (143/143),100% (143/143),I want the cube on the left side between the pepper and the purple cube.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,286,no,object_1,286,no,X,
3WGZLY9VCHMLAMIM7O6MJ54S7XED8N,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3CTOC39K37QWZEAPXH5TWNZTIGS7JI,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:34:42 PDT 2015,Mon Oct 19 17:37:25 PDT 2015,Tue Oct 20 01:37:25 PDT 2015,2015-10-20 08:38:19 UTC,,,163,100% (86/86),100% (86/86),100% (86/86),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,761,no,object_5,761,yes,X,
3WGZLY9VCHMLAMIM7O6MJ54S7XED8N,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3IAS3U3I0FGJVUF73DBH28Z8ZVUB2I,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:11:59 PDT 2015,Mon Oct 19 17:12:09 PDT 2015,Tue Oct 20 01:12:09 PDT 2015,2015-10-20 08:13:16 UTC,,,10,100% (143/143),100% (143/143),100% (143/143),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,761,no,object_5,761,yes,X,
3WGZLY9VCHMLAMIM7O6MJ54S7XED8N,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3ZV9H2YQQD704F9124LI8WHLFAC3W1,A177EXELDLWTWV,Approved,Mon Oct 19 17:17:27 PDT 2015,Mon Oct 19 17:19:18 PDT 2015,Tue Oct 20 01:19:18 PDT 2015,2015-10-20 08:23:12 UTC,,,111,100% (48/48),100% (48/48),100% (48/48),it is the orange cube farthest to the left,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,761,no,object_1,761,yes,X,
3WJGKMRWVI9NMP8ZO0MRLR0BXOYCDR,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3COPXFW7XBCGG4K7BOZMXOQRXZWPK4,AJD3JOWNVDZD1,Approved,Mon Oct 19 17:28:25 PDT 2015,Mon Oct 19 17:29:22 PDT 2015,Tue Oct 20 01:29:22 PDT 2015,2015-10-20 08:33:11 UTC,,,57,100% (13/13),100% (13/13),100% (13/13),"The orange block on the robot's far right, between the pepper and the utensil.",https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,500,no,object_1,500,yes,X,
3WJGKMRWVI9NMP8ZO0MRLR0BXOYCDR,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3Z2R0DQ0JHEH2XRRD4D73G5T2S8E2M,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:23:14 PDT 2015,Mon Oct 19 17:27:23 PDT 2015,Tue Oct 20 01:27:23 PDT 2015,2015-10-20 08:28:20 UTC,,,249,100% (86/86),100% (86/86),100% (86/86),"The orange block on the robot's far right, between the pepper and the utensil.",https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,500,yes,object_1,500,yes,X,
3WJGKMRWVI9NMP8ZO0MRLR0BXOYCDR,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3ZPBJO59KP1GPHG90U5UK2TARZNDH8,A18I566TMVVSFQ,Approved,Mon Oct 19 17:03:40 PDT 2015,Mon Oct 19 17:04:01 PDT 2015,Tue Oct 20 01:04:01 PDT 2015,2015-10-20 08:08:09 UTC,,,21,100% (13/13),100% (13/13),100% (13/13),"The orange block on the robot's far right, between the pepper and the utensil.",https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,500,yes,object_1,500,no,X,
3WKGUBL7SZM3PXJC82EXL6WSEKK4LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3JC6VJ2SABJ6BHT2FIDJ54IE1N4A5R,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:46:48 PDT 2015,Mon Oct 19 17:50:47 PDT 2015,Tue Oct 20 01:50:47 PDT 2015,2015-10-20 08:53:08 UTC,,,239,100% (56/56),100% (56/56),100% (56/56),orange cube to the right and in front of the brown bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,513,no,object_2,513,yes,X,
3WKGUBL7SZM3PXJC82EXL6WSEKK4LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3OE22WJIGIOFJCQY5FID3GPZ4MFUQW,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:17:56 PDT 2015,Mon Oct 19 17:18:08 PDT 2015,Tue Oct 20 01:18:08 PDT 2015,2015-10-20 08:23:09 UTC,,,12,100% (143/143),100% (143/143),100% (143/143),orange cube to the right and in front of the brown bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,513,no,object_3,513,yes,X,
3WKGUBL7SZM3PXJC82EXL6WSEKK4LN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3X31TUMD7XMOJIJNBM0XBSL8JJUL1Y,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:10:58 PDT 2015,Mon Oct 19 17:11:09 PDT 2015,Tue Oct 20 01:11:09 PDT 2015,2015-10-20 08:13:14 UTC,,,11,100% (155/155),100% (135/135),100% (135/135),orange cube to the right and in front of the brown bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,513,yes,object_2,513,yes,X,
3WKGUBL7SZM3PXJC82EXL6WSEKKL44,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,37C0GNLMHF30SSWS4BEQNB4KIL8D68,AENW881YO2H8S,Approved,Mon Oct 19 17:09:20 PDT 2015,Mon Oct 19 17:09:31 PDT 2015,Tue Oct 20 01:09:31 PDT 2015,2015-10-20 08:13:11 UTC,,,11,100% (10/10),100% (10/10),100% (10/10),Orange cube in front of the coffee mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,268,yes,object_4,268,no,X,
3WKGUBL7SZM3PXJC82EXL6WSEKKL44,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3SEPORI8WNZ4IVDRM6KZU8P92M9AZV,A2541C8MY0BYV3,Approved,Mon Oct 19 17:20:06 PDT 2015,Mon Oct 19 17:20:15 PDT 2015,Tue Oct 20 01:20:15 PDT 2015,2015-10-20 08:23:13 UTC,,,9,100% (102/102),100% (102/102),100% (102/102),Orange cube in front of the coffee mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,268,yes,object_2,268,no,X,
3WKGUBL7SZM3PXJC82EXL6WSEKKL44,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3URFVVM165IOX4RPSB1QU9139P0ZUV,AIUKV0KVALMY6,Approved,Mon Oct 19 17:18:16 PDT 2015,Mon Oct 19 17:18:34 PDT 2015,Tue Oct 20 01:18:34 PDT 2015,2015-10-20 08:23:10 UTC,,,18,100% (102/102),100% (101/101),100% (101/101),Orange cube in front of the coffee mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,268,no,object_3,268,yes,X,
3WRKFXQBOB7HX3PQC65R9F87SHNYIM,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,30JNVC0OR9KAEQKE5GBEK109AEDHQI,A2541C8MY0BYV3,Approved,Mon Oct 19 17:20:16 PDT 2015,Mon Oct 19 17:20:24 PDT 2015,Tue Oct 20 01:20:24 PDT 2015,2015-10-20 08:23:14 UTC,,,8,100% (102/102),100% (102/102),100% (102/102),Bring me the orange cube above the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,759,no,object_5,759,yes,X,
3WRKFXQBOB7HX3PQC65R9F87SHNYIM,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,37M28K1J0QDEIG8N4KHD6E1JJOVAJ9,AIUKV0KVALMY6,Approved,Mon Oct 19 17:09:39 PDT 2015,Mon Oct 19 17:09:49 PDT 2015,Tue Oct 20 01:09:49 PDT 2015,2015-10-20 08:13:12 UTC,,,10,100% (102/102),100% (101/101),100% (101/101),Bring me the orange cube above the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,759,no,object_5,759,yes,X,
3WRKFXQBOB7HX3PQC65R9F87SHNYIM,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:51 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:51 PDT 2015,,,3SB5N7Y3O348Q1K44CZHKVXQIA4G0M,A2ZRJMJTE6ID97,Approved,Mon Oct 19 17:28:08 PDT 2015,Mon Oct 19 17:28:34 PDT 2015,Tue Oct 20 01:28:34 PDT 2015,2015-10-20 08:33:10 UTC,,,26,100% (24/24),100% (24/24),100% (24/24),Bring me the orange cube above the green pepper.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_I_Turk.jpg,759,no,object_5,759,yes,X,
3WUVMVA7OB32WBGXW4FX6OTQL3NZAB,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,32Q90QCQ1SLCJDVH2AJB3CRNJSVEK9,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:31:53 PDT 2015,Mon Oct 19 17:40:05 PDT 2015,Tue Oct 20 01:40:05 PDT 2015,2015-10-20 08:43:09 UTC,,,492,100% (79/79),100% (79/79),100% (79/79),hand me the orange cube that is in front of syringe,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,581,yes,object_3,581,no,X,
