VB	SNP	SNP	SNP	REL	REL	REL	REL	REL	REL	REL	REL	REL												
																								
i	want	the	orange	cube	behind	the	syringe	.																
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	.																
																								
the	cube	behind	the	syringe	.																			
SNP	SNP	PRP	SNP	SNP	.																			
																								
please	get	me	the	orange	cube	behind	the	syringe																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
bring	the	orange	cube	between	the	bottle	and	the	dark	cube	.													
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.													
																								
please	get	me	the	orange	cube	to	the	left	of	the	syringe													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
hand	me	the	orange	cube	furthest	on	your	left	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
i	want	the	cube	that	is	the	furthest	to	the	left	that	is	next	to	the	syringe	and	in	between	the	2	purple	cubes	.
VB	VB	SNP	SNP	IGN	IGN	IGN	REL	REL	REL	REL	IGN	IGN	PRP	PRP	SNP	SNP	CONJ	PRP	PRP	SNP	SNP	SNP	SNP	.
																								
the	cube	to	the	left	of	the	syringe	.																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.																
																								
orange	cube	furthest	to	the	left																			
SNP	SNP	REL	REL	REL	REL																			
																								
bring	the	orange	cube	between	the	two	purple	cubes	on	your	left	.												
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	SNP	REL	REL	REL	.												
																								
it	is	the	orange	cube	that	is	furthest	to	the	left														
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL														
																								
the	cube	to	the	left	of	the	syringe	.																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.																
																								
give	me	the	orange	cube	to	the	right	of	the	vaseline	.													
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.													
																								
bring	the	orange	cube	on	the	far	right																	
VB	SNP	SNP	SNP	REL	REL	REL	REL																	
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
i	want	the	cube	that	is	the	furthest	to	your	right	between	the	bottle	and	the	purple	cube	.						
VB	VB	SNP	SNP	IGN	IGN	REL	REL	REL	REL	REL	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.						
																								
i	want	the	orange	cube	that	is	between	the	vanilla	extract	and	the	purple	cube	to	the	right	.						
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	PRP	SNP	SNP	SNP	REL	REL	REL	.						
																								
the	orange	cube	in	front	of	the	bottle	.																
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	.																
																								
please	get	me	the	orange	cube	in	front	of	the	vanilla	extract													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP													
																								
the	orange	block	on	the	far	right	of	the	robot	behind	and	to	the	right	of	the	syringe	.						
SNP	SNP	SNP	REL	REL	REL	REL	REL	SNP	SNP	PRP	CONJ	PRP	PRP	PRP	PRP	SNP	SNP	.						
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
in	front	above	the	vaseline	.																			
REL	REL	PRP	SNP	SNP	.																			
																								
the	orange	cube	in	front	of	the	petroleum	jelly																
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP																
																								
the	cube	directly	in	front	of	the	vaseline	.																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.																
																								
orange	cube	closest	to	you																				
SNP	SNP	PRP	PRP	SNP																				
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
hand	me	the	orange	cube	closest	to	me	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
orange	cube	closest	to	me																				
SNP	SNP	PRP	PRP	SNP																				
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
the	cube	behind	the	vaseline	.																			
SNP	SNP	PRP	SNP	SNP	.																			
																								
i	want	the	cube	that	is	the	furthest	away	from	you	behind	the	vaseline	.										
VB	VB	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	PRP	SNP	SNP	.										
																								
orange	block	furthest	away	from	the	robot																		
SNP	SNP	PRP	PRP	PRP	SNP	SNP																		
																								
give	me	the	orange	cube	behind	the	vaseline	.																
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	.																
																								
orange	cube	between	the	pepper	and	the	blue	topped	container															
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	SNP															
																								
please	get	me	the	orange	cube	to	the	right	of	the	pepper													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
it	is	the	orange	cube	between	the	vaseline	and	the	pepper														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP														
																								
the	orange	cube	between	the	jelly	and	pepper																	
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP																	
																								
pick	the	orange	cube	that	is	between	the	jar	of	vaseline	and	the	jalapeno	pepper	.									
VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.									
																								
i	want	the	cube	that	is	in	between	the	vaseline	and	the	pepper	.											
VB	VB	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	PRP	SNP	SNP	.											
																								
orange	cube	between	the	vaseline	and	pepper																		
SNP	SNP	PRP	SNP	SNP	PRP	SNP																		
																								
hand	me	the	orange	cube	to	your	very	left	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
take	the	orange	cube	between	the	wood	bowl	and	purple	block														
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP														
																								
the	orange	cube	left	of	the	pepper																		
SNP	SNP	SNP	PRP	PRP	SNP	SNP																		
																								
orange	cube	to	the	left	of	the	green	pepper																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP																
																								
please	get	me	the	cube	to	the	left	of	the	jalapeno														
IGN	VB	VB	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP														
																								
pick	the	orange	cube	that	is	on	the	outside	and	has	the	jalapeno	pepper	to	its	left								
VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	CONJ	REL	SNP	SNP	SNP	REL	REL	REL								
																								
it	is	the	orange	cube	the	furthest	to	the	left															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	REL															
																								
i	want	the	cube	that	is	the	furthest	left	in	the	middle	of	the	bowl										
VB	VB	SNP	SNP	IGN	IGN	REL	REL	REL	PRP	PRP	PRP	PRP	SNP	SNP										
																								
orange	cube	on	the	far	right	between	the	syringe	and	vaseline														
SNP	SNP	REL	REL	REL	REL	PRP	SNP	SNP	PRP	SNP														
																								
the	orange	cube	in	front	of	the	syringe																	
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP																	
																								
please	get	me	the	orange	cube	in	front	of	the	syringe														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
bring	me	the	orange	cube	between	the	vaseline	and	the	syringe	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
i	want	the	cube	on	the	right	hand	side	that	is	close	to	the	syringe	and	behind	the	black	cube	.				
VB	VB	SNP	SNP	REL	REL	REL	REL	REL	IGN	IGN	PRP	PRP	SNP	SNP	CONJ	PRP	SNP	SNP	SNP	.				
																								
pick	the	orange	cube	between	the	syringe	and	the	purple	cube	.													
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.													
																								
i	want	the	orange	cube	closest	to	me	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
hand	me	the	orange	cube	that	is	in	front	of	you														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP														
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
give	me	the	orange	cube	that	is	furthest	from	you															
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP															
																								
it	is	the	orange	one	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
bring	the	orange	cube	nearest	me	next	to	the	pepper	.														
VB	SNP	SNP	SNP	PRP	SNP	PRP	PRP	SNP	SNP	.														
																								
hand	me	the	orange	cube	closest	to	me	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
pick	the	orange	box	in	between	the	green	chili	and	syringe	.													
VB	SNP	SNP	SNP	PRP	PRP	SNP	SNP	SNP	PRP	SNP	.													
																								
the	orange	block	closest	to	the	robot																		
SNP	SNP	SNP	PRP	PRP	SNP	SNP																		
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
it	is	on	your	right	side	and	near	you																
VB	VB	REL	REL	REL	REL	CONJ	PRP	SNP																
																								
i	want	the	orange	cube	between	that	vanilla	extract	and	the	purple	cube	on	the	right	.								
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	SNP	REL	REL	REL	.								
																								
the	orange	cube	to	the	left	of	the	purple	cube															
SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP															
																								
the	orange	cube	is	on	right	front	of	the	robot															
SNP	SNP	SNP	REL	REL	REL	PRP	PRP	SNP	SNP															
																								
orange	cube	in	front	of	the	vaseline																		
SNP	SNP	PRP	PRP	PRP	SNP	SNP																		
																								
orange	cube	close	to	you	on	the	right	side																
SNP	SNP	PRP	PRP	SNP	REL	REL	REL	REL																
																								
the	nearest	cube	behind	the	little	bottle	.																	
REL	REL	REL	PRP	SNP	SNP	SNP	.																	
																								
it	is	the	orange	cube	just	in	front	of	you	past	the	dark	container											
VB	VB	SNP	SNP	SNP	IGN	PRP	PRP	PRP	SNP	PRP	SNP	SNP	SNP											
																								
the	cube	directly	behind	the	brown	bottle	.																	
SNP	SNP	PRP	PRP	SNP	SNP	SNP	.																	
																								
bring	the	orange	cube	between	the	bottle	and	petroleum	jelly	.														
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.														
																								
hand	me	the	orange	cube	that	is	to	the	right	of	vaseline													
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP													
																								
please	get	me	the	orange	cube	behind	the	vanilla	extract															
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP															
																								
orange	cube	to	your	close	middle																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	orange	block	between	the	utensil	and	the	pepper	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
pick	the	orange	box	between	the	green	chili	and	the	key	chain	.												
VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.												
																								
i	want	the	orange	cube	that	is	between	the	garlic	press	and	the	chili	.										
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.										
																								
give	me	the	orange	cube	between	the	jalapeno	and	garlic	press	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
it	is	the	orange	cube	between	the	pepper	and	ice	cream	scoop													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP													
																								
orange	cube	between	pepper	and	scoop																			
SNP	SNP	PRP	SNP	PRP	SNP																			
																								
please	get	me	the	orange	cube	to	the	left	of	the	pepper													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
pick	up	the	orange	cube	behind	the	airplane	.																
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	.																
																								
orange	cube	to	the	right	of	the	plane																	
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP																	
																								
i	want	the	cube	on	the	right	hand	side	between	the	airplane	and	the	syringe	.									
VB	VB	SNP	SNP	REL	REL	REL	REL	REL	PRP	SNP	SNP	PRP	SNP	SNP	.									
																								
orange	cube	past	the	airplane																				
SNP	SNP	PRP	SNP	SNP																				
																								
the	cube	behind	the	plane	.																			
SNP	SNP	PRP	SNP	SNP	.																			
																								
please	get	me	the	orange	cube	behind	the	plane																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
pick	the	orange	cube	on	the	right	most	side	near	of	the	toy	aeroplane	.										
VB	SNP	SNP	SNP	REL	REL	REL	REL	REL	PRP	PRP	SNP	SNP	SNP	.										
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
pick	the	orange	cube	between	the	aeroplane	and	the	blue	box	.													
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.													
																								
the	orange	cube	between	the	plane	and	the	scoop	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
please	get	me	the	orange	cube	to	the	left	of	the	plane													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
orange	cube	between	the	garlic	press	and	the	plane																
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP																
																								
hand	me	the	orange	cube	closest	to	you	on	your	right	that	is	next	to	a	purple	cube	.						
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	REL	REL	REL	IGN	IGN	PRP	PRP	SNP	SNP	SNP	.						
																								
i	want	the	orange	cube	between	the	garlic	press	and	the	toy	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.												
																								
orange	cube	to	the	left	of	the	plane																	
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP																	
																								
left	of	the	air	plane	.																			
PRP	PRP	SNP	SNP	SNP	.																			
																								
it	is	the	orange	cube	in	the	middle	between	the	ice	cream	scoop	and	yellow	toy									
VB	VB	SNP	SNP	SNP	REL	REL	REL	PRP	SNP	SNP	SNP	SNP	PRP	SNP	SNP									
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
hand	me	the	orange	cube	that	is	in	front	of	you														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP														
																								
the	cube	in	front	of	the	scoop	.																	
SNP	SNP	PRP	PRP	PRP	SNP	SNP	.																	
																								
orange	cube	closest	to	you																				
SNP	SNP	PRP	PRP	SNP																				
																								
the	cube	directly	in	front	of	the	garlic	press	.															
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
orange	cube	furthest	away	from	you																			
SNP	SNP	PRP	PRP	PRP	SNP																			
																								
hand	me	the	orange	cube	closest	to	you	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
orange	cube	to	your	close	front																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	orange	cube	between	the	syringe	and	purple	cube	.															
SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.															
																								
orange	cube	closest	to	me																				
SNP	SNP	PRP	PRP	SNP																				
																								
pick	the	orange	cube	in	front	of	me	.																
VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	.																
																								
please	get	me	the	orange	cube	closest	to	me																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
take	the	orange	cube	between	the	vaseline	and	plastic	syringe															
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP															
																								
it	is	the	orange	cube	nearest	to	me																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
bring	me	the	orange	cube	between	the	vaseline	and	the	syringe	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
i	want	the	orange	cube	between	the	garlic	press	and	the	vaseline	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.												
																								
it	is	the	orange	cube	in	the	middle	between	the	ice	cream	scoop	and	vaseline										
VB	VB	SNP	SNP	SNP	REL	REL	REL	PRP	SNP	SNP	SNP	SNP	PRP	SNP										
																								
the	cube	between	the	scoop	and	the	vaseline	.																
SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.																
																								
orange	cube	to	the	right	of	the	green	pepper																
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP																
																								
hand	me	the	orange	cube	that	is	on	right																
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL																
																								
orange	cube	between	the	scoop	and	vaseline																		
SNP	SNP	PRP	SNP	SNP	PRP	SNP																		
																								
i	want	the	cube	that	is	in	between	the	vaseline	and	the	tool	with	the	rubber	handle	.							
VB	VB	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	SNP	SNP	SNP	.							
																								
please	get	me	the	orange	cube	in	front	of	the	vaseline														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
hand	me	the	orange	cube	that	is	to	the	left															
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL															
																								
the	cube	behind	the	bowl	.																			
SNP	SNP	PRP	SNP	SNP	.																			
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
orange	cube	on	the	far	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
bring	the	red	cube	behind	the	cup	.																	
VB	SNP	SNP	SNP	PRP	SNP	SNP	.																	
																								
please	get	me	the	orange	cube	behind	the	bowl																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
i	want	the	orange	cube	that	is	behind	that	bowl	.														
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	.														
																								
it	is	the	orange	cube	between	the	vaseline	and	tan	bowl														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP														
																								
bring	me	the	orange	cube	near	the	vaseline	and	the	bowl	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	CONJ	SNP	SNP	.													
																								
take	the	orange	cube	near	the	vase																		
VB	SNP	SNP	SNP	PRP	SNP	SNP																		
																								
pick	the	orange	cube	that	is	in	front	of	the	jar	of	vaseline												
VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP	SNP	SNP												
																								
please	get	me	the	orange	cube	in	front	of	the	vaseline														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
i	want	the	orange	cube	that	is	in	front	of	the	vaseline	to	left	of	the	wooden	bowl	.						
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	.						
																								
the	orange	cube	in	front	of	the	petroleum	jelly	.															
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
pick	up	the	orange	cube	in	front	and	to	the	right	of	the	jar											
VB	VB	SNP	SNP	SNP	PRP	PRP	CONJ	PRP	PRP	PRP	PRP	SNP	SNP											
																								
it	is	the	orange	cube	between	the	pepper	and	tan	bowl														
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP														
																								
bring	me	the	orange	cube	near	the	pepper	and	the	bowl	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
i	want	the	orange	cube	between	the	bowl	and	the	chili	.													
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.													
																								
the	cube	between	the	red	pepper	and	the	bowl	.															
SNP	SNP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.															
																								
hand	me	the	orange	cube	closest	to	the	syringe	.															
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	SNP	.															
																								
hand	me	the	orange	cube	to	the	right	of	the	syringe														
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP														
																								
pick	the	orange	cube	that	is	between	the	syringe	and	the	jalapeno	pepper	.											
VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.											
																								
please	get	me	the	orange	cube	to	the	right	of	the	pepper													
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP													
																								
please	get	me	the	orange	cube	closest	to	you																
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																
																								
orange	cube	closest	to	you																				
SNP	SNP	PRP	PRP	SNP																				
																								
hand	me	the	orange	cube	closest	to	you	.																
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	.																
																								
pick	up	the	orange	cube	closest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
the	cube	in	front	of	the	red	pepper	.																
SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	.																
																								
hand	me	the	orange	cube	that	is	closer	to	you															
VB	VB	SNP	SNP	SNP	IGN	IGN	SNP	SNP	SNP															
																								
it	is	the	orange	cube	nearest	to	you																	
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP																	
																								
i	want	the	orange	cube	to	the	left																	
VB	VB	SNP	SNP	SNP	REL	REL	REL																	
																								
hand	me	the	orange	cube	that	is	behind	jalapeno																
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	SNP																
																								
hand	me	the	orange	cube	furthest	on	your	left	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
please	get	me	the	orange	cube	behind	the	pepper																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
take	the	cube	between	the	green	chili	pepper	and	the	kitchen	utensil													
VB	SNP	SNP	PRP	SNP	SNP	SNP	SNP	PRP	SNP	SNP	SNP													
																								
bring	me	the	orange	cube	above	the	green	pepper	.															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.															
																								
bring	the	orange	cube	between	the	pepper	and	garlic	press	.														
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	.														
																								
it	is	the	orange	cube	furthest	to	the	left																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
give	me	the	orange	cube	that	is	to	the	right	of	the	bottle	.											
VB	VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	PRP	PRP	SNP	SNP	.											
																								
it	is	the	orange	cube	furthest	to	the	right																
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL																
																								
orange	cube	right	and	front	of	the	pepper																	
SNP	SNP	PRP	CONJ	PRP	PRP	SNP	SNP																	
																								
hand	me	the	orange	cube	that	is	furthest	on	your	right	.													
VB	VB	SNP	SNP	SNP	IGN	IGN	REL	REL	REL	REL	.													
																								
pick	the	right	most	orange	cube	front	of	chili	.															
VB	REL	REL	REL	SNP	SNP	PRP	PRP	SNP	.															
																								
orange	cube	furthest	to	the	right																			
SNP	SNP	REL	REL	REL	REL																			
																								
the	cube	to	the	right	of	the	little	bottle	.															
SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
the	orange	block	furthest	away	and	to	the	right	of	the	robot													
SNP	SNP	SNP	PRP	PRP	CONJ	PRP	PRP	PRP	PRP	SNP	SNP													
																								
it	is	the	orange	cube	nearest	to	me	on	the	right	side													
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	REL	REL	REL	REL													
																								
hand	me	the	orange	cube	closest	to	me	on	my	left	.													
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	REL	REL	REL	.													
																								
pick	the	orange	cube	that	is	directly	behind	the	jalapeno	pepper	.													
VB	SNP	SNP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	SNP	.													
																								
i	want	the	orange	cube	behind	the	chili	.																
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	.																
																								
the	cube	behind	the	red	pepper	.																		
SNP	SNP	PRP	SNP	SNP	SNP	.																		
																								
please	get	me	the	orange	cube	behind	the	green	pepper															
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP															
																								
the	orange	cube	is	in	front	of	the	robot	facing	robots	right	side												
SNP	SNP	SNP	IGN	PRP	PRP	PRP	SNP	SNP	REL	REL	REL	REL												
																								
i	want	the	cube	that	is	in	front	of	you	that	is	in	between	the	black	bottle	and	the	syringe	.				
VB	VB	SNP	SNP	IGN	IGN	PRP	PRP	PRP	SNP	IGN	IGN	PRP	PRP	SNP	SNP	SNP	PRP	SNP	SNP	.				
																								
bring	the	orange	cube	between	the	syringe	and	bottle	.															
VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	.															
																								
to	the	left	of	the	vanilla	extract																		
PRP	PRP	PRP	PRP	SNP	SNP	SNP																		
																								
orange	block	left	of	the	vanilla																			
SNP	SNP	PRP	PRP	SNP	SNP																			
																								
i	want	the	orange	cube	between	the	syringe	and	the	vanilla	extract	.												
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	PRP	SNP	SNP	SNP	.												
																								
hand	me	the	orange	cube	in	the	middle	of	the	vanilla	and	the	syringe	.										
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	PRP	SNP	SNP	.										
																								
it	is	the	orange	cube	closest	to	the	middle	a	little	to	the	right											
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	SNP	REL	REL	REL	REL	REL											
																								
please	get	me	the	orange	cube	behind	the	tool																
IGN	VB	VB	SNP	SNP	SNP	PRP	SNP	SNP																
																								
i	want	the	orange	cube	behind	the	garlic	press	.															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.															
																								
it	is	the	orange	cube	nearest	to	me	in	the	middle														
VB	VB	SNP	SNP	SNP	PRP	PRP	SNP	REL	REL	REL														
																								
the	orange	cube	behind	the	scoop	.																		
SNP	SNP	SNP	PRP	SNP	SNP	.																		
																								
pick	up	the	orange	cube	behind	the	silver	utensil	.															
VB	VB	SNP	SNP	SNP	PRP	SNP	SNP	SNP	.															
																								
the	orange	cube	behind	the	garlic	press	.																	
SNP	SNP	SNP	PRP	SNP	SNP	SNP	.																	
																								
pick	up	the	orange	cube	directly	in	front	of	me	.														
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	.														
																								
the	orange	cube	in	front	of	the	garlic	press	.															
SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	.															
																								
please	get	me	the	orange	cube	in	front	of	the	tool														
IGN	VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP														
																								
hand	me	the	orange	cube	furthest	on	your	left	.															
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	.															
																								
give	me	the	orange	cube	in	front	of	the	garlic	press	.													
VB	VB	SNP	SNP	SNP	PRP	PRP	PRP	SNP	SNP	SNP	.													
																								
it	is	the	orange	cube	furthest	to	the	left	pretty	near	you													
VB	VB	SNP	SNP	SNP	REL	REL	REL	REL	IGN	PRP	SNP													
																								
the	red	cube	to	the	left	of	the	syringe	.															
SNP	SNP	SNP	PRP	PRP	PRP	PRP	SNP	SNP	.															
																								
